title,keyword,category,subcategory,predication,departmenet
#@주소# 산업단지 조성을 위해서 공사를 진행 중인데 몇 일 전부터 기존 도로를 막고 새 도로로 차량을 다니게 하면서 출퇴근 시간에 차량 정체가 극심하니 확인하고 조치해주세요.,"['산업단지', '조성', '공사', '도로', '차량', '출퇴근', '정체']",경제,기타,항의,산업입지과
최근 #@주소# 산업단지 조성을 위해서 공사를 진행 중인데 몇 일 전부터 기존 다니던 도로를 막아서 출퇴근 시간에 극심한 차량 정체를 경험하고 있습니다. 원활한 통행을 위한 조치 부탁드립니다.,"['최근', '산업단지', '조성', '공사', '도로', '차량', '출퇴근', '정체']",경제,기타,항의,산업입지과
최근 #@주소# 산업단지 조성을 위해서 공사를 진행 중이어서 기존 다니던 도로를 막았습니다. 출퇴근 시간에 극심한 차량 정체를 경험하고 있으니 원활한 통행을 위한 조치 바랍니다.,"['최근', '산업단지', '조성', '공사', '도로', '차량', '출퇴근', '정체']",경제,기타,항의,산업입지과
무동 동전산단 임시도로 만들면서 교통 체증이 심각합니다. 평소 1분이면 통과하는 도로가 1시간이 걸립니다.,"['무동', '임시도로', '교통', '체증', '심각']",경제,기타,항의,산업입지과
무동 동전산단 건설로 임시도로를 만들고 나서 평소 1분이면 통과하는 도로가 1시간이 걸릴 정도로 교통 체증이 심각해요.,"['무동', '임시도로', '교통', '체증', '심각']",경제,기타,항의,산업입지과
무동 동전산단 건설로 인해 임시도로를 만들었는데 평상시 1분이면 가는 도로가 1시간이 걸릴 정도로 교통 체증이 심각합니다.,"['무동', '임시도로', '교통', '체증', '심각']",경제,기타,항의,산업입지과
무동 동전산단 건설 때문에 임시도로를 만들어 놨는데 평소에는 1분이면 가는 도로를 1시간이 걸리게 만들어 놨네요. 심각합니다.,"['무동', '임시도로', '심각']",경제,기타,항의,산업입지과
무동 동전산단 건설로 임시도로를 해 놨는데 평소 1분 걸리는 도로를 1시간이 걸려 통과하게 만들어 놔서 아주 심각한 상황입니다.,"['무동', '임시도로', '심각']",경제,기타,항의,산업입지과
성산구는 동별로 환경미화원들이 인도며 도로 청소를 자주 하는 것을 보았습니다. 반면 의창구는 그러한 모습이 없습니다. 깨끗한 거리를 위해 청소를 요청하니 검토 바랍니다.,"['의창구', '청소']",경제,기타,요청/개선,환경미화과
성산구는 동별로 환경미화원들이 도로 청소를 자주 합니다. 하지만 의창구는 그러한 모습이 없습니다. 깨끗한 거리를 위해 청소 바랍니다.,"['의창구', '청소']",경제,기타,요청/개선,환경미화과
성산구는 동별로 환경미화원들이 도로 청소를 자주 하지만 의창구는 그렇지 않습니다. 의창구도 청소를 자주 해주세요.,"['의창구', '청소']",경제,기타,요청/개선,환경미화과
무동 동전교차로 정체가 아주 심각합니다. 조치해주세요.,"['무동', '동전교차로', '정체', '심각']",경제,지역경제정책,요청/개선,산업입지과
무동 동전교차로 정체가 아주 심각합니다. 해결바랍니다.,"['무동', '동전교차로', '정체', '심각']",경제,지역경제정책,요청/개선,산업입지과
무동 동전교차로 정체가 아주 심각합니다. 도로 신설해주세요.,"['무동', '동전교차로', '정체', '심각']",경제,지역경제정책,요청/개선,산업입지과
무동 동전교차로 정체가 아주 심각합니다. 우회도로 만들어주세요.,"['무동', '동전교차로', '정체', '심각']",경제,지역경제정책,요청/개선,산업입지과
무동 동전교차로 정체가 아주 심각합니다. 대책을 세워주세요.,"['무동', '동전교차로', '정체', '심각']",경제,지역경제정책,요청/개선,산업입지과
무동 교통체증에 따른 해결책 답변 바랍니다.,"['무동', '교통체증', '해결책']",경제,기타,요청/개선,산업입지과
무동 교통체증에 따른 해결책에 대해 답변을 요청합니다.,"['무동', '교통체증', '해결책']",경제,기타,요청/개선,산업입지과
무동 교통체증에 따른 해결책 답변 주십시오.,"['무동', '교통체증', '해결책']",경제,기타,요청/개선,산업입지과
"창원시에서 구산면 수정은 제외된 동네인가? 구산면 사무소가 있는 동네인데도 구산면 개발에서 완전 제외되어 하루하루 쇠락하고 있으나 창원시는 어떤 관심도 없다. 창원시가 외곽 지역 주민들의 삶의 질 향상과 지역 균형 발전에 조금이라도 관심이 있다면 수정 지역 주민들의 아픔을 관심있게 들여다보고 수정 지역 발전 계획을 세워야 한다.
","['창원시', '구산면', '개발']",경제,지역경제정책,건의/제기,해양항만과
창원시에서 구산면 수정은 제외된 동네입니까? 구산면 사무소가 있는 동네인데도 구산면 개발에서 완전히 제외되어 하루하루 쇠락 중입니다. 하지만 창원시는 어떤 관심도 없어 보이고 만약 외곽 지역 주민들의 삶의 질 향상과 지역 균형 발전에 조금이라도 관심이 있다면 수정 지역 주민들의 아픔을 관심있게 보고 수정 지역 발전 계획을 수립해야 한다고 생각합니다.,"['창원시', '구산면', '개발']",경제,지역경제정책,건의/제기,해양항만과
창원시에서 구산면 수정은 제외된 동네인지 궁금합니다. 구산면 사무소가 있는 동네임에도 개발에서 완전히 제외되었고 하루하루 쇠락 중입니다. 창원시는 어떠한 관심도 없고 만약 외곽 지역 주민들의 삶의 질 향상과 지역 균형 발전에 관심이 있다면 수정 지역 주민들의 아픔을 관심있게 보고 수정 지역 발전 계획을 검토 바랍니다.,"['창원시', '구산면', '개발']",경제,지역경제정책,건의/제기,해양항만과
창원시에서 구산면 수정은 제외된 동네인가요? 구산면 사무소가 있는 동네임에도 개발에서 제외되었고 쇠락 중입니다. 창원시는 어떠한 관심도 없어 보이지만 외곽 지역 주민들의 삶의 질 향상과 지역 균형 발전에 관심이 있다면 수정 지역 발전 계획을 세워주세요.,"['창원시', '구산면', '개발']",경제,지역경제정책,건의/제기,해양항만과
창원시에서 구산면 수정은 제외된 동네인가요? 구산면 사무소가 있어도 개발에서 제외되었고 쇠락 중이에요. 창원시는 관심이 없어 보이지만 외곽 지역 주민들의 삶의 질 향상과 지역 균형 발전에 관심이 있다면 수정 지역 발전 계획 수립을 바랍니다.,"['창원시', '구산면', '개발']",경제,지역경제정책,건의/제기,해양항만과
동전산단 활성화 대책 마련해 주세요.,"['동전산단', '활성화', '대책']",경제,직업소개사업,요청/개선,도시계획과
동전산단 활성화 대책 마련바랍니다.,"['동전산단', '활성화', '대책']",경제,직업소개사업,요청/개선,도시계획과
동전산단 활성화 대책 마련해 주시기 바랍니다.,"['동전산단', '활성화', '대책']",경제,직업소개사업,요청/개선,도시계획과
스타필드 공론화에 대해 문의합니다.,"['스타필드', '공론화']",경제,기타,문의(질의),기획예산실
스타필드 공론화를 문의합니다.,"['스타필드', '공론화']",경제,기타,문의(질의),기획예산실
스타필드 공론화 문의드립니다.,"['스타필드', '공론화']",경제,기타,문의(질의),기획예산실
스타필드 공론화 관련으로 문의드립니다.,"['스타필드', '공론화']",경제,기타,문의(질의),기획예산실
스타필드 공론화와 관련해 문의드립니다.,"['스타필드', '공론화']",경제,기타,문의(질의),기획예산실
"창원시는 시민의 안전권, 생활권이 침해당하는 것을 방관하며 직무유기하고 있습니다. 창원시 의창구 공고가 났고 허가 또는 제지할 권한이 시에 있습니다. 직접 통화하고 싶으니 한전 송전탑 강제집행 허가 담당 부서와 담당자 연락처를 안내해주세요.","['창원시', '의창구', '송전탑', '한전', '강제집행', '권한', '안전권', '생활권', '침해']",경제,기타,문의(질의),경제교통과
"창원시는 시민의 안전권, 생활권이 침해당하는 것을 방관하며 직무유기하고 있고 창원시 의창구 공고가 났고 허가 또는 제지할 권한이 시에 있습니다. 직접 통화하고 싶은데 한전 송전탑 강제집행 허가 담당 부서와 담당자 연락처가 무엇인가요?","['창원시', '의창구', '송전탑', '한전', '강제집행', '권한', '안전권', '생활권', '침해']",경제,기타,문의(질의),경제교통과
창원시는 시민의 안전권과 생활권이 침해당하는 것을 방관하고 있으며 직무유기 중입니다. 창원시 의창구 공고가 났고 허가와 제지할 권한이 시에 있습니다. 직접 대화하고 싶으니 한전 송전탑 강제집행 허가 담당 부서와 담당자 연락처를 알려주세요.,"['창원시', '의창구', '송전탑', '한전', '강제집행', '권한', '안전권', '생활권', '침해']",경제,기타,문의(질의),경제교통과
"많은 관광객이 창원시 진해구로 놀러 와서 진해 경제가 활력이 넘쳤으면 하는 바람입니다.
","['관광객', '창원시', '진해구', '진해', '경제', '활력']",경제,직업소개사업,협조,경제일자리국
많은 관광객이 창원시의 진해구로 놀러 와서 진해 경제가 활력이 넘쳤으면 하는 바람에 글 써봅니다.,"['관광객', '창원시', '진해구', '진해', '경제', '활력']",경제,직업소개사업,협조,경제일자리국
많은 관광객이 창원시의 진해구로 놀러 와서 진해 경제가 활력이 넘쳤으면 하는 바람에 글 올려요.,"['관광객', '창원시', '진해구', '진해', '경제', '활력']",경제,직업소개사업,협조,경제일자리국
많은 관광객이 창원시의 진해구로 놀러 와서 진해 경제가 활력이 넘쳤으면 하는 바람에 글 올립니다.,"['관광객', '창원시', '진해구', '진해', '경제', '활력']",경제,직업소개사업,협조,경제일자리국
많은 관광객이 창원시의 진해구로 놀러 와서 진해 경제가 활력이 넘쳤으면 하는 바람에 글 써봐요.,"['관광객', '창원시', '진해구', '진해', '경제', '활력']",경제,직업소개사업,협조,경제일자리국
창원시 도로 진출입로 불법주차로 통행이 불편하니 확인 후 처리 바랍니다.,"['도로', '진출입로', '불법주차', '통행', '불편']",경제,기타,요청/개선,경제교통과
창원시 도로 진출입로에 불법으로 주차한 차량이 있으니 과태료 부과 바랍니다.,"['도로', '진출입로']",경제,기타,요청/개선,경제교통과
창원시 도로 진출입로 불법으로 주차한 차량을 단속하고 처리 바랍니다.,"['도로', '진출입로']",경제,기타,요청/개선,경제교통과
